ID,YEAR,INCOM16,CONINC,DEGREE,PADEG,MADEG,SPDEG,MAWRKGRW,FEFAM,FECHLD,CONPRESS,CONJUDGE,CONLEGIS,GOD,HAPPY,NATENVIY,EQWLTH,ABANY,CAPPUN,RES16,NATEDUCY
882,1984,2,49213,0,7,8,1,0,0,0,1,2,2,0,2,0,4,2,2,5,0
938,1984,2,12303,1,7,7,7,0,0,0,3,1,2,0,2,0,5,1,1,2,0
323,1984,3,49213,1,1,1,1,0,0,0,2,2,2,0,2,0,2,1,1,5,0
794,1984,2,34859,1,0,0,7,0,0,0,0,0,0,0,3,0,1,2,2,2,0
44,1984,3,69718,1,1,1,1,0,0,0,3,8,8,0,2,1,7,2,1,3,1
166,1984,3,49213,0,0,0,0,0,0,0,2,3,2,0,1,1,5,2,1,3,1
42,1984,4,38960,1,1,1,1,0,0,0,0,0,0,0,2,0,6,2,1,6,0
701,1984,2,9022,0,7,0,7,0,0,0,0,0,0,0,3,0,2,1,2,4,0
952,1984,5,110217,4,4,3,7,0,0,0,2,1,2,0,1,0,7,1,1,5,0
1405,1984,2,22556,0,0,0,0,0,0,0,2,1,2,0,1,2,5,2,2,2,1
687,1984,4,49213,4,4,4,3,0,0,0,0,0,0,0,2,0,3,9,1,3,0
1001,1984,3,22556,1,0,0,1,0,0,0,2,2,2,0,3,0,5,2,2,3,0
261,1984,1,38960,4,1,0,7,0,0,0,2,8,2,0,3,1,5,2,1,3,1
200,1984,4,69718,3,3,1,3,0,0,0,2,8,8,0,1,0,2,2,1,6,0
1299,1984,3,69718,4,1,1,3,0,0,0,0,0,0,0,1,0,6,2,1,2,0
1075,1984,2,110217,1,0,0,3,0,0,0,2,1,2,0,2,0,2,1,2,5,0
1026,1984,3,30758,2,0,0,1,0,0,0,0,0,0,0,2,0,7,2,8,3,0
1052,1984,4,69718,1,0,1,4,0,0,0,0,0,0,0,1,0,7,2,1,6,0
479,1984,2,34859,3,0,1,7,0,0,0,0,0,0,0,2,0,2,1,1,3,0
1150,1984,3,38960,1,0,0,1,0,0,0,1,2,3,0,1,9,1,1,1,2,1
990,1984,3,22556,0,0,0,7,0,0,0,3,2,3,0,3,0,1,1,1,1,0
345,1984,3,0,1,7,1,7,0,0,0,3,2,2,0,2,2,4,2,1,3,1
769,1984,3,69718,1,3,1,1,0,0,0,0,0,0,0,2,0,7,2,1,3,0
367,1984,9,0,1,9,9,7,0,0,0,2,2,2,0,2,0,3,2,1,9,0
393,1984,4,34859,1,3,3,7,0,0,0,0,0,0,0,2,0,3,1,1,5,0
1262,1984,2,34859,0,0,0,7,0,0,0,0,0,0,0,1,0,4,1,1,2,0
727,1984,2,49213,1,7,0,7,0,0,0,3,1,2,0,2,1,7,1,1,6,1
675,1984,1,10663,0,0,0,0,0,0,0,2,2,2,0,2,0,4,2,1,1,0
1122,1984,1,34859,0,0,0,7,0,0,0,2,1,1,0,1,1,1,2,8,2,1
922,1984,3,30758,0,1,1,1,0,0,0,3,2,2,0,1,1,3,1,1,5,1
1055,1984,2,26657,1,0,8,1,0,0,0,2,1,1,0,2,1,5,2,1,2,1
317,1984,3,69718,1,0,1,1,0,0,0,2,1,2,0,1,0,7,1,1,6,0
871,1984,3,49213,1,0,1,7,0,0,0,1,1,2,0,2,1,4,2,1,3,2
799,1984,2,0,1,0,0,7,0,0,0,0,0,0,0,2,0,3,1,1,3,0
1160,1984,3,0,0,0,0,7,0,0,0,0,0,0,0,1,0,2,2,2,1,0
157,1984,4,110217,3,4,1,3,0,0,0,0,0,0,0,2,0,7,2,1,1,0
703,1984,3,18455,0,0,0,0,0,0,0,2,3,3,0,1,1,1,8,2,2,1
129,1984,8,38960,0,7,0,0,0,0,0,8,8,8,0,1,3,8,2,2,3,2
518,1984,3,49213,3,1,0,1,0,0,0,2,2,2,0,2,3,6,2,1,6,2
1422,1984,3,3281,0,0,0,7,0,0,0,2,2,2,0,2,2,4,2,2,2,1
490,1984,3,49213,0,8,8,1,0,0,0,0,0,0,0,2,0,4,2,1,6,0
880,1984,3,22556,3,3,1,1,0,0,0,2,1,2,0,1,1,5,1,1,3,1
1170,1984,2,0,1,7,0,0,0,0,0,2,2,2,0,1,2,4,2,8,3,2
1064,1984,3,38960,3,1,1,7,0,0,0,0,0,0,0,2,0,4,1,1,3,0
403,1984,3,820,1,4,4,7,0,0,0,2,1,2,0,3,1,3,2,1,1,1
1216,1984,3,69718,3,1,2,3,0,0,0,0,0,0,0,1,0,4,2,2,2,0
397,1984,3,49213,1,1,2,7,0,0,0,0,0,0,0,2,0,2,2,1,4,0
1040,1984,2,26657,1,0,1,7,0,0,0,0,0,0,0,3,0,6,1,1,5,0
155,1984,3,0,3,0,0,3,0,0,0,2,2,2,0,1,0,3,9,1,5,0
475,1984,3,110217,3,0,0,0,0,0,0,2,2,2,0,1,0,3,1,1,3,0
69,1984,3,18455,1,8,1,7,0,0,0,0,0,0,0,2,0,1,2,1,6,0
1241,1984,3,30758,1,0,0,1,0,0,0,1,2,2,0,3,0,2,1,1,2,0
623,1984,2,18455,0,0,0,0,0,0,0,3,1,1,0,3,2,3,2,2,1,1
1061,1984,4,18455,1,3,0,1,0,0,0,2,2,2,0,2,2,5,2,1,2,1
472,1984,3,38960,3,1,1,3,0,0,0,2,2,2,0,2,0,4,1,1,4,0
106,1984,1,0,1,7,0,3,0,0,0,0,0,0,0,2,0,2,1,1,6,0
949,1984,3,30758,1,1,1,1,0,0,0,0,0,0,0,3,0,2,1,1,6,0
164,1984,3,18455,0,7,0,7,0,0,0,2,8,2,0,2,1,1,1,8,6,1
1417,1984,1,5741,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,3,0
549,1984,3,18455,1,1,1,1,0,0,0,0,0,0,0,2,0,7,1,1,5,0
281,1984,2,12303,0,7,0,7,0,0,0,2,1,2,0,2,8,4,2,2,3,1
12,1984,3,49213,1,0,1,1,0,0,0,3,2,2,0,1,1,6,2,2,6,1
569,1984,4,18455,3,3,1,7,0,0,0,2,2,2,0,3,1,3,2,1,3,1
1208,1984,3,26657,1,1,1,1,0,0,0,0,0,0,0,2,0,4,1,1,3,0
978,1984,1,69718,1,7,8,7,0,0,0,2,8,3,0,3,0,3,1,1,6,0
581,1984,1,26657,1,7,1,7,0,0,0,0,0,0,0,3,0,7,2,1,6,0
476,1984,4,49213,3,4,3,1,0,0,0,2,1,1,0,1,1,3,1,2,3,2
1086,1984,4,49213,1,0,0,7,0,0,0,0,0,0,0,2,0,4,1,1,6,0
1466,1984,2,49213,1,0,1,1,0,0,0,0,0,0,0,2,0,4,2,1,3,0
987,1984,3,12303,1,0,1,7,0,0,0,2,2,2,0,1,1,4,1,2,3,1
1069,1984,4,49213,3,0,3,7,0,0,0,2,1,3,0,2,0,3,1,1,3,0
118,1984,2,30758,2,7,0,7,0,0,0,0,0,0,0,2,0,1,2,1,6,0
619,1984,3,0,1,1,0,1,0,0,0,2,2,3,0,2,0,6,2,1,3,0
1113,1984,3,38960,1,0,0,1,0,0,0,1,1,2,0,2,1,5,2,1,3,2
1024,1984,2,18455,2,1,2,1,0,0,0,0,0,0,0,2,0,4,2,1,3,0
713,1984,3,49213,4,0,0,7,0,0,0,0,0,0,0,2,0,2,1,2,3,0
1199,1984,3,110217,1,0,1,7,0,0,0,2,2,2,0,2,1,2,2,2,3,1
194,1984,2,9022,0,0,1,7,0,0,0,1,1,2,0,2,3,2,2,1,8,1
378,1984,3,22556,2,1,1,7,0,0,0,0,0,0,0,2,0,1,1,8,1,0
23,1984,3,38960,1,7,7,1,0,0,0,0,0,0,0,2,0,2,1,1,6,0
1189,1984,3,26657,1,0,0,0,0,0,0,1,2,3,0,2,0,7,2,1,3,0
973,1984,2,69718,1,1,1,0,0,0,0,2,1,1,0,3,0,1,2,1,1,0
1008,1984,3,49213,3,1,1,7,0,0,0,2,3,3,0,2,2,7,2,1,4,2
803,1984,2,7382,0,7,0,7,0,0,0,9,9,9,0,3,1,1,2,2,2,8
1384,1988,3,6524,0,0,0,0,0,3,2,0,0,0,6,1,0,0,1,1,1,0
69,1988,3,112283,1,4,0,7,0,3,3,2,2,2,4,2,1,6,0,1,4,2
229,1988,4,0,3,4,1,1,0,2,2,3,2,2,2,1,0,4,0,1,3,0
858,1988,2,0,1,0,0,1,0,3,1,0,0,0,6,1,0,0,2,1,1,0
671,1988,2,30806,1,0,0,1,0,2,2,0,0,0,6,2,2,0,2,1,3,1
1360,1988,4,65236,1,0,0,1,0,2,1,1,2,1,6,2,1,1,0,1,3,2
79,1988,2,27182,1,1,1,1,0,3,1,2,2,2,3,1,2,4,0,1,3,2
1476,1988,3,39867,1,1,1,7,0,0,0,2,2,2,4,2,2,4,2,1,3,2
1024,1988,3,47115,1,1,1,7,0,3,3,1,1,2,2,2,1,3,0,1,4,1
1214,1988,2,30806,0,0,0,1,0,0,0,2,8,8,6,1,2,8,2,1,2,2
884,1988,3,0,1,0,0,7,0,0,0,1,1,2,6,3,0,1,2,1,4,0
657,1988,4,65236,4,4,1,7,0,4,2,0,0,0,5,2,1,0,1,1,4,1
1097,1988,3,39867,1,0,0,7,0,4,1,0,0,0,6,1,1,0,1,2,4,1
39,1988,3,112283,1,0,0,0,0,0,0,1,1,2,4,2,2,7,1,1,2,1
489,1988,3,0,1,8,0,7,0,4,2,0,0,0,6,3,0,0,1,2,6,0
155,1988,2,23558,1,7,0,1,0,0,0,2,1,1,6,1,0,6,2,1,5,0
1308,1988,1,16309,1,1,0,1,0,0,0,3,1,1,6,2,0,2,2,1,1,0
630,1988,2,23558,1,0,0,7,0,1,3,2,2,2,6,2,2,4,0,1,1,1
254,1988,3,65236,3,1,1,7,0,3,2,2,2,2,5,2,0,5,0,1,3,0
1239,1988,3,19933,0,7,1,0,0,2,2,0,0,0,6,1,0,0,1,1,2,0
56,1988,3,47115,1,0,0,0,0,0,0,2,2,2,6,1,0,4,1,2,6,0
31,1988,3,34430,1,1,0,7,0,0,0,1,2,1,6,1,0,3,2,2,6,0
245,1988,2,39867,1,1,0,7,0,1,3,2,1,2,5,1,0,1,0,1,4,0
735,1988,3,10873,0,7,0,7,0,0,0,2,1,1,6,2,9,2,2,1,3,1
882,1988,3,6524,0,0,0,7,0,2,3,0,0,0,6,2,1,0,2,8,3,2
1267,1988,4,23558,0,1,0,0,0,3,2,3,1,1,6,1,0,7,0,1,1,0
199,1988,3,19933,3,7,4,7,0,4,2,0,0,0,5,2,1,0,1,2,4,1
430,1988,4,34430,3,1,0,7,0,0,0,1,1,2,5,3,1,4,1,1,3,2
20,1988,8,27182,1,1,0,7,0,3,3,0,0,0,5,3,1,0,2,1,3,1
1417,1988,3,16309,0,0,1,0,0,2,3,0,0,0,6,1,0,0,2,2,1,0
587,1988,4,13047,1,1,0,7,0,0,0,3,1,1,6,2,0,2,1,2,3,0
593,1988,4,39867,1,1,1,1,0,3,2,3,3,2,6,2,1,3,0,1,1,2
883,1988,1,19933,0,0,0,0,0,2,2,2,2,2,6,2,0,7,0,1,3,0
1301,1988,1,2899,1,1,1,7,0,2,2,0,0,0,6,3,1,0,2,2,3,1
179,1988,4,112283,3,3,1,4,0,0,0,1,1,2,3,1,0,6,8,2,5,0
569,1988,3,10873,0,1,1,7,0,3,2,2,2,2,6,3,0,3,0,1,6,0
1441,1988,2,0,0,0,0,7,0,2,2,0,0,0,6,2,8,0,2,1,3,2
95,1988,4,39867,3,4,1,7,0,4,2,1,1,1,5,2,0,2,0,1,3,0
335,1988,2,13047,1,0,1,7,0,0,0,2,3,2,5,2,1,4,2,2,3,1
1451,1988,3,725,1,0,0,7,0,0,0,2,2,2,3,2,0,3,2,1,3,0
823,1988,3,19933,1,1,0,7,0,2,3,2,1,8,5,2,2,1,0,1,4,2
292,1988,4,27182,3,0,1,7,0,0,0,2,1,2,6,2,1,3,2,1,5,2
413,1988,3,112283,4,1,1,4,0,0,0,2,1,3,6,2,1,1,1,2,3,1
236,1988,3,7973,1,3,1,7,0,2,3,0,0,0,6,2,1,0,2,1,3,2
1299,1988,1,7973,0,1,8,7,0,3,1,0,0,0,6,3,1,0,2,2,3,1
567,1988,3,79733,1,0,0,1,0,0,0,1,2,2,6,1,0,4,1,1,2,0
1115,1988,5,39867,3,4,3,3,0,2,3,0,0,0,6,2,1,0,2,1,5,1
675,1988,4,65236,1,0,1,1,0,3,2,1,2,2,6,1,0,3,0,1,2,0
946,1988,2,47115,1,7,1,7,0,3,3,0,0,0,5,2,0,0,2,1,3,0
1355,1988,4,19933,1,0,1,7,0,0,0,2,1,2,6,2,0,3,2,2,2,0
1367,1988,4,65236,0,0,0,0,0,0,0,3,3,3,6,1,0,1,2,1,1,0
1001,1988,8,112283,4,1,1,1,0,1,3,3,1,3,2,2,1,4,0,1,3,8
375,1988,3,23558,3,1,0,3,0,4,1,1,2,2,6,3,0,3,0,8,3,0
130,1988,3,112283,1,1,1,1,0,3,2,2,2,2,6,2,0,5,0,1,4,0
460,1988,3,23558,0,8,8,7,0,0,0,1,2,3,6,2,0,3,2,2,3,0
1263,1988,3,13047,0,0,0,0,0,1,3,0,0,0,4,2,2,0,1,1,2,1
337,1988,2,5074,1,7,0,7,0,4,1,2,2,2,6,2,0,1,0,2,3,0
559,1988,3,65236,1,1,1,1,0,4,1,0,0,0,6,1,1,0,1,2,3,2
112,1988,3,54364,1,8,0,7,0,0,0,2,2,2,1,2,0,4,2,2,6,0
701,1988,2,2899,0,0,0,7,0,0,0,3,2,3,6,2,1,2,2,1,4,1
784,1988,2,30806,1,8,8,1,0,3,1,2,3,2,6,1,0,1,0,1,1,0
1182,1988,1,30806,1,0,0,1,0,3,2,1,2,2,6,1,0,3,0,1,1,0
361,1988,1,34430,0,0,7,1,0,2,4,3,2,2,6,2,0,2,0,8,1,0
984,1988,3,39867,3,0,7,7,0,4,1,0,0,0,5,2,0,0,2,1,3,0
241,1988,3,16309,1,4,2,7,0,0,0,2,1,1,5,2,1,5,2,1,6,1
1232,1988,3,27182,1,1,1,1,0,2,3,3,2,2,6,1,1,3,0,2,3,1
422,1988,3,0,1,3,1,7,0,3,2,0,0,0,6,2,0,0,1,8,3,0
1204,1988,2,6524,0,0,7,7,0,0,0,1,2,2,6,1,2,5,2,1,2,2
542,1988,2,0,1,7,0,7,0,0,0,2,8,2,3,3,2,1,1,1,6,1
1174,1988,1,39867,0,0,0,0,0,1,4,0,0,0,6,1,2,0,2,1,2,2
1342,1988,2,39867,1,0,0,3,0,2,2,2,2,2,6,1,2,3,0,1,2,2
491,1988,3,2899,1,1,1,7,0,4,1,0,0,0,6,2,1,0,2,1,1,1
1,1988,3,112283,3,0,1,4,0,1,2,2,1,2,2,2,1,4,0,1,6,1
70,1988,2,65236,1,0,1,2,0,3,2,0,0,0,5,2,0,0,1,1,6,0
437,1988,3,725,0,8,8,7,0,3,3,0,0,0,6,1,2,0,2,1,6,2
161,1988,3,47115,0,8,1,0,0,2,2,0,0,0,1,1,1,0,2,1,3,2
1183,1988,2,65236,1,0,0,1,0,3,2,0,0,0,2,1,0,0,1,1,1,0
1406,1988,3,65236,3,1,1,1,0,2,3,3,2,3,5,2,1,6,0,1,1,1
15,1988,2,16309,0,7,0,7,0,2,1,1,2,2,6,2,1,2,0,1,5,2
1433,1988,3,19933,1,1,1,7,0,0,0,2,1,2,5,2,0,6,2,1,4,0
1080,1988,2,0,0,7,8,7,0,2,2,0,0,0,6,1,2,0,2,1,3,2
263,1988,4,39867,2,1,1,3,0,3,3,0,0,0,6,1,0,0,2,2,5,0
1186,1988,2,47115,3,1,1,3,0,0,0,2,2,2,6,1,0,3,2,1,2,0
752,1988,2,7973,1,1,0,7,0,0,0,1,1,1,3,9,0,5,1,1,6,0
1418,1988,3,34430,0,0,0,0,0,2,3,2,2,2,4,2,1,3,0,2,2,1
230,1988,3,112283,3,4,3,3,0,2,1,3,1,3,6,2,2,4,0,1,4,2
504,1988,2,27182,1,0,0,0,0,0,0,2,1,2,5,3,1,5,1,2,4,2
42,1988,3,65236,3,1,1,4,0,8,1,9,8,8,6,2,0,6,0,1,6,0
979,1988,1,23558,1,7,8,0,0,2,3,2,1,2,2,2,2,4,0,1,2,3
1363,1988,2,0,1,7,0,1,0,0,0,2,2,2,6,1,1,7,2,1,3,2
620,1988,2,10873,0,0,7,7,0,0,0,2,2,2,6,2,0,3,2,8,2,0
987,1988,2,65236,1,0,0,3,0,3,1,2,2,2,5,1,2,6,0,1,4,1
930,1988,3,65236,0,0,0,1,0,0,0,2,2,3,6,1,1,4,2,2,2,2
1166,1988,1,30806,1,0,0,1,0,0,0,2,2,2,6,2,2,5,2,1,2,2
917,1988,2,19933,1,0,7,7,0,0,0,3,1,2,6,2,3,1,2,1,3,1
1016,1988,3,47115,1,0,1,0,0,3,1,0,0,0,6,1,0,0,2,1,2,0
955,1988,3,30806,1,7,8,1,0,0,0,3,2,2,6,2,0,2,1,1,6,0
842,1988,3,65236,1,0,1,2,0,0,0,2,2,3,6,1,0,5,2,1,3,0
126,1988,3,112283,1,1,1,1,0,2,4,0,0,0,4,2,1,0,2,1,3,1
660,1988,4,34430,1,4,2,7,0,0,0,1,1,2,6,2,0,5,1,2,3,0
1048,1988,3,7973,0,0,0,7,0,2,2,2,1,3,6,1,0,4,0,1,1,0
849,1988,3,19933,1,8,8,1,0,2,3,0,0,0,6,1,2,0,8,1,2,2
48,1988,3,112283,3,1,1,4,0,3,2,0,0,0,6,2,1,0,2,1,5,2
13,1988,3,54364,2,7,1,7,0,3,2,1,2,2,5,2,1,2,0,1,6,1
1100,1988,2,23558,1,0,0,1,0,2,3,2,2,2,3,2,0,1,0,2,5,0
1448,1988,3,112283,1,3,3,7,0,3,2,0,0,0,6,2,1,0,1,8,5,2
850,1988,3,19933,1,0,0,7,0,3,1,0,0,0,6,2,1,0,1,1,3,2
1158,1988,3,39867,1,0,0,7,0,3,2,3,2,1,5,2,0,5,0,1,3,0
409,1988,4,112283,3,3,1,1,0,3,2,2,2,3,5,1,2,7,0,2,4,1
585,1988,2,23558,1,0,0,7,0,4,1,2,2,2,6,3,1,1,0,1,1,2
1396,1988,5,9423,1,3,3,7,0,0,0,2,1,2,6,2,0,7,1,1,5,0
902,1988,3,7973,0,8,7,7,0,2,2,2,2,2,6,2,0,3,0,2,4,0
177,1988,3,27182,1,1,1,1,0,0,0,2,1,2,5,3,0,5,8,1,5,0
281,1988,2,10873,0,9,0,7,0,0,0,3,1,3,6,2,0,3,2,1,6,0
876,1988,2,65236,3,1,1,1,0,0,0,2,1,2,6,2,0,3,8,1,3,0
1199,1988,4,39867,3,0,0,1,0,2,1,0,0,0,6,1,1,0,1,1,2,1
1305,1988,3,27182,0,0,0,1,0,0,0,2,3,3,5,1,1,3,2,1,3,1
705,1988,2,54364,1,0,0,1,0,4,1,1,2,1,6,1,1,5,0,1,4,2
267,1988,5,112283,3,4,3,4,0,4,1,3,2,2,2,1,1,6,0,2,4,1
1286,1988,3,0,0,8,0,0,0,0,0,2,1,2,6,1,0,5,2,1,4,0
681,1988,3,34430,1,1,2,2,0,2,2,0,0,0,6,2,0,0,2,1,3,0
74,1988,3,5074,3,0,7,3,0,4,2,2,2,2,6,1,0,6,0,2,4,0
1320,1988,2,16309,1,0,0,0,0,2,3,2,3,3,5,1,0,1,0,1,3,0
34,1988,3,0,1,0,0,7,0,3,2,0,0,0,6,2,0,0,2,2,4,0
237,1988,2,13047,0,7,0,7,0,0,0,1,8,3,6,2,2,7,1,1,6,2
533,1988,2,7973,0,0,0,7,0,1,3,0,0,0,1,3,1,0,2,2,2,3
479,1988,3,65236,1,0,0,1,0,0,0,2,2,2,6,3,1,7,1,1,2,2
985,1988,4,0,3,1,1,3,0,2,3,0,0,0,6,2,0,0,1,1,1,0
1005,1988,2,112283,4,1,1,4,0,0,0,2,1,3,1,1,0,7,1,1,3,0
578,1988,3,23558,2,0,0,7,0,4,2,2,1,2,5,2,1,5,0,1,4,1
870,1988,2,0,1,0,0,1,0,3,2,8,2,3,6,1,8,7,0,1,3,1
1371,1988,3,39867,1,0,0,7,0,3,3,2,3,3,5,2,2,6,0,1,1,2
505,1988,3,10873,1,7,0,7,0,0,0,1,1,1,5,2,0,3,2,1,2,0
1110,1988,2,13047,0,7,0,0,0,0,0,3,2,2,1,1,0,3,2,1,1,0
72,1988,4,65236,3,3,3,3,0,8,3,2,1,2,6,1,1,5,0,1,5,2
580,1988,4,39867,1,1,1,7,0,4,3,2,2,2,3,2,0,7,0,1,2,0
1059,1988,3,47115,1,0,0,1,0,2,2,2,1,2,6,1,0,3,0,1,6,0
787,1988,3,0,1,0,0,2,0,3,2,3,3,3,6,2,1,4,0,8,6,2
1133,1988,1,39867,1,0,0,1,0,0,0,2,3,3,6,3,1,1,2,1,4,1
1321,1988,3,13047,0,8,8,0,0,2,3,0,0,0,6,3,1,0,2,1,2,1
439,1988,1,30806,1,0,0,7,0,0,0,3,2,2,4,3,2,1,2,1,3,1
382,1988,3,23558,2,3,4,1,0,0,0,2,1,2,6,2,0,4,1,2,5,0
324,1988,2,34430,1,7,1,7,0,8,2,0,0,0,5,1,0,0,1,1,5,0
359,1988,3,23558,1,1,0,1,0,0,0,3,3,3,6,2,0,1,2,2,1,0
1456,1988,3,16309,1,1,1,1,0,4,1,0,0,0,6,2,2,0,2,2,1,1
1031,1988,3,65236,1,3,1,1,0,2,2,3,2,3,6,1,1,7,0,1,3,1
317,1988,2,13047,1,1,1,1,0,0,0,1,1,1,6,1,0,2,2,2,5,0
100,1988,2,47115,3,7,4,7,0,3,1,2,3,3,3,2,1,7,0,1,1,1
918,1988,2,39867,1,8,8,1,0,0,0,3,2,2,6,2,0,1,2,1,3,0
1248,1988,4,27182,1,1,1,7,0,3,2,0,0,0,3,2,0,0,1,1,1,0
830,1993,2,66161,1,0,1,3,0,0,0,2,1,1,6,2,0,5,2,1,6,0
855,1993,3,124614,1,4,1,7,0,3,2,0,0,0,0,2,1,0,2,2,3,1
187,1993,2,6616,0,0,0,7,0,0,0,3,2,2,6,2,0,1,2,1,3,0
948,1993,1,28570,2,0,2,7,0,3,2,2,2,2,6,2,3,4,0,8,6,1
752,1993,1,2406,0,0,0,7,0,2,3,0,0,0,0,2,0,0,8,1,2,0
243,1993,2,54132,2,0,3,3,0,3,2,0,0,0,5,2,0,0,1,2,6,0
308,1993,2,66161,1,0,0,3,0,2,3,2,2,2,6,2,1,1,0,1,3,2
851,1993,4,66161,1,2,1,1,0,4,1,1,2,2,3,2,0,1,0,2,5,0
872,1993,3,39095,1,0,0,7,0,3,2,3,2,3,5,2,1,6,0,1,6,1
171,1993,3,81198,1,1,8,7,0,3,3,0,0,0,3,2,1,0,1,1,3,1
1509,1993,3,16540,0,0,0,0,0,2,3,0,0,0,6,2,0,0,8,1,2,0
1445,1993,2,54132,1,7,1,1,0,3,2,2,1,3,6,1,1,4,0,1,3,1
1128,1993,3,39095,0,8,0,7,0,2,3,0,0,0,6,2,2,0,2,8,3,2
1511,1993,3,33081,1,0,7,7,0,3,3,2,1,2,6,2,0,4,0,8,3,0
1514,1993,3,6616,1,0,0,7,0,3,2,0,0,0,6,3,1,0,2,1,3,1
45,1993,4,54132,1,0,0,7,0,0,0,3,1,3,5,1,1,7,1,1,5,3
194,1993,8,16540,4,4,4,4,0,3,2,2,8,8,8,3,0,6,0,1,6,0
850,1993,5,124614,3,1,1,7,0,4,1,3,2,2,6,1,1,4,0,1,5,1
323,1993,3,25562,0,7,3,7,0,0,0,1,1,2,6,1,1,3,1,2,5,1
66,1993,2,124614,1,1,0,1,0,0,0,1,2,2,5,2,2,2,1,1,6,2
699,1993,4,54132,1,1,0,1,0,3,3,2,3,2,6,1,0,7,0,1,1,0
209,1993,3,45110,3,1,1,7,0,0,0,1,2,2,6,2,1,3,1,8,6,1
143,1993,3,81198,1,1,1,2,0,3,1,0,0,0,6,1,0,0,2,1,3,0
1031,1993,4,81198,1,1,1,1,0,3,2,3,2,3,4,1,2,3,0,1,4,1
521,1993,4,0,3,3,0,7,0,1,1,3,2,3,6,2,0,6,0,2,3,0
489,1993,4,25562,1,3,1,1,0,2,4,2,1,2,6,1,0,2,0,1,4,0
1139,1993,3,81198,1,8,1,2,0,2,2,0,0,0,5,2,0,0,2,1,2,0
